ID_Mandragore;X;Y;WIDTH;HEIGHT;COORD IIIF;URL IIIF;Image Gallica;ARK Mandragore;ID MSS;ID part;Folio;Lég corrigé;Rubrique;Inscriptions;Notes;Part;NomUs corrigé;AutT corrigé;Dt;Dt corrigé;DtP;DtP corrigé;Art corrigé;Origine corrigé;Loc corrigé;Division;Libelle;CoteN;CoteNb;CoteA;Volume;CoteAd
51319;647;2973;1700;570;647,2973,1700,570;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f109/647,2973,1700,570/full/0/native.jpg;109;ark:/12148/cgfbt51319q;1314;1909;52;Chasse au lion;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51320;706;2686;1739;622;706,2686,1739,622;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f110/706,2686,1739,622/full/0/native.jpg;110;ark:/12148/cgfbt51320x;1314;1909;52v;Chasse au lion;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51321;628;2135;681;590;628,2135,681,590;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f111/628,2135,681,590/full/0/native.jpg;111;ark:/12148/cgfbt513218;1314;1909;53;Chasse (appât);-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51322;1295;2144;1055;590;1295,2144,1055,590;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f111/1295,2144,1055,590/full/0/native.jpg;111;ark:/12148/cgfbt51322m;1314;1909;53;Pêche (appât);-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51323;636;1004;1721;593;636,1004,1721,593;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f113/636,1004,1721,593/full/0/native.jpg;113;ark:/12148/cgfbt51323z;1314;1909;54;Ménades transportant Dionysos caché dans un coffre;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51324;693;589;778;745;693,589,778,745;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f114/693,589,778,745/full/0/native.jpg;114;ark:/12148/cgfbt513249;1314;1909;54v;Aristée récoltant des olives;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51325;1476;589;489;740;1476,589,489,740;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f114/1476,589,489,740/full/0/native.jpg;114;ark:/12148/cgfbt51325n;1314;1909;54v;Aristée fabriquant du lait caillé;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51326;1965;589;456;740;1965,589,456,740;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f114/1965,589,456,740/full/0/native.jpg;114;ark:/12148/cgfbt513260;1314;1909;54v;Aristée apiculteur;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51327;698;1377;1016;460;698,1377,1016,460;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f114/698,1377,1016,460/full/0/native.jpg;114;ark:/12148/cgfbt51327b;1314;1909;54v;Dionysos frappant le rocher qui donne du vin;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51328;1709;1372;722;475;1709,1372,722,475;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f114/1709,1372,722,475/full/0/native.jpg;114;ark:/12148/cgfbt51328p;1314;1909;54v;Dionysos égorgeant un bouc;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51329;652;2299;1732;609;652,2299,1732,609;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f115/652,2299,1732,609/full/0/native.jpg;115;ark:/12148/cgfbt513291;1314;1909;55;Dionysos châtiant Penthée;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51330;656;2701;1750;528;656,2701,1750,528;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f116/656,2701,1750,528/full/0/native.jpg;116;ark:/12148/cgfbt513307;1314;1909;55v;Faune : panthères s'enivrant;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51331;654;1314;1732;582;654,1314,1732,582;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f117/654,1314,1732,582/full/0/native.jpg;117;ark:/12148/cgfbt51331k;1314;1909;56;Chasse à la panthère;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51332;713;1644;1824;665;713,1644,1824,665;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f118/713,1644,1824,665/full/0/native.jpg;118;ark:/12148/cgfbt51332x;1314;1909;56v;Chasse à l'ours;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51333;627;938;1818;1014;627,938,1818,1014;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f120/627,938,1818,1014/full/0/native.jpg;120;ark:/12148/cgfbt513338;1314;1909;57v;Chasse à l'ours;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51334;646;599;1738;570;646,599,1738,570;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f121/646,599,1738,570/full/0/native.jpg;121;ark:/12148/cgfbt51334m;1314;1909;58;Faune : chien chassant;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51335;613;2078;1805;555;613,2078,1805,555;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f121/613,2078,1805,555/full/0/native.jpg;121;ark:/12148/cgfbt51335z;1314;1909;58;Faune : chien chassant;-;-;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
51336;641;1042;1788;564;641,1042,1788,564;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f122/641,1042,1788,564/full/0/native.jpg;122;ark:/12148/cgfbt513369;1314;1909;58v;Faune : chien chassant;-;+;0;a;0;Oppien, Cynégétique;16;XVIe siècle;vers 1540-1550;Vers 1540-1550;0;Italie;Venise;Mss;Grec;2736;0;0;0;0
156830;99;99;2784;4097;99,99,2784,4097;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f1/99,99,2784,4097/full/0/native.jpg;1;ark:/12148/cgfbt156830s;1314;8260;plat supérieur;Armes et chiffre de Henri II;-;???????? / initiale h / initiales h c d entrelacées;veau brun estampé;z;0;Reliure;16;XVIe siècle;milieu;Milieu;0;France;0;Mss;Grec;2736;0;0;0;0
156831;153;84;2740;4098;153,84,2740,4098;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f132/153,84,2740,4098/full/0/native.jpg;132;ark:/12148/cgfbt1568315;1314;8260;plat inférieur;Armes et chiffre de Henri II;-;initiale h / initiales h c d entrelacées;veau brun estampé;z;0;Reliure;16;XVIe siècle;milieu;Milieu;0;France;0;Mss;Grec;2736;0;0;0;0
156832;162;123;352;4139;162,123,352,4139;https://gallica.bnf.fr/iiif/ark:/12148/btv1b60005116/f133/162,123,352,4139/full/0/native.jpg;133;ark:/12148/cgfbt156832j;1314;8260;dos;Chiffre de Henri II;-;initiale h / initiales h c d entrelacées;veau brun estampé;z;0;Reliure;16;XVIe siècle;milieu;Milieu;0;France;0;Mss;Grec;2736;0;0;0;0
97411;466;432;1103;981;466,432,1103,981;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f15/466,432,1103,981/full/0/native.jpg;15;ark:/12148/cgfbt97411h;2834;4221;5;Ésope et le jardinier;comment xantus mena esope au jardin;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97412;787;427;1118;1000;787,427,1118,1000;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f18/787,427,1118,1000/full/0/native.jpg;18;ark:/12148/cgfbt97412v;2834;4221;6v;Ésope servant les pieds de porc;comment xantus voulut tromper esope;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97413;462;553;1106;998;462,553,1106,998;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f19/462,553,1106,998/full/0/native.jpg;19;ark:/12148/cgfbt974136;2834;4221;7;Ésope donnant à manger à la chienne;comment esope porta le present à la chienne;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97414;753;1229;1144;986;753,1229,1144,986;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f22/753,1229,1144,986/full/0/native.jpg;22;ark:/12148/cgfbt97414j;2834;4221;8v;Ésope servant les langues de porc;comment esope appareilla les langues;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97415;429;2287;1090;1067;429,2287,1090,1067;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f27/429,2287,1090,1067/full/0/native.jpg;27;ark:/12148/cgfbt97415w;2834;4221;11;Ésope et Xanthos purgeant son ventre;de la responce que esope fist à son maistre;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97416;783;1515;1126;980;783,1515,1126,980;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f30/783,1515,1126,980/full/0/native.jpg;30;ark:/12148/cgfbt974167;2834;4221;20v;Suicide d'Enus;comment enus se despartit d'esope et se occist;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97417;412;1996;1094;1004;412,1996,1094,1004;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f31/412,1996,1094,1004/full/0/native.jpg;31;ark:/12148/cgfbt97417k;2834;4221;21;Ésope et Nectanébo dans le champ;comment esope rendit la solution au roy d'egipte de la question qu'il avoit envoye au roy de babilone;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97418;450;1058;1098;968;450,1058,1098,968;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f35/450,1058,1098,968/full/0/native.jpg;35;ark:/12148/cgfbt97418x;2834;4221;23;Ésope et Licure devant la statue d'ésope;comment esope s'en retourna en babilone;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97419;440;2295;1139;998;440,2295,1139,998;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f37/440,2295,1139,998/full/0/native.jpg;37;ark:/12148/cgfbt974198;2834;4221;24;Arrestation d'Ésope;comment esope fut trahy et comment il raconta aux delpiens la fable du rat & de la grenouille;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97420;384;1157;1129;993;384,1157,1129,993;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f39/384,1157,1129,993/full/0/native.jpg;39;ark:/12148/cgfbt97420g;2834;4221;25;Assassinat d'Ésope;-;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97421;378;1343;1106;993;378,1343,1106,993;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f41/378,1343,1106,993/full/0/native.jpg;41;ark:/12148/cgfbt97421t;2834;4221;26;Habitants de Delphes sacrifiant à Apollon;comment les samiens sacrifierent à leur dieu appolin pour l'apaiser de la mort d'esope;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97422;399;1888;1101;995;399,1888,1101,995;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f43/399,1888,1101,995/full/0/native.jpg;43;ark:/12148/cgfbt974225;2834;4221;27;Ésope écrivant;cy commence la preface du premier livre d'esope;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97423;791;1232;1136;983;791,1232,1136,983;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f44/791,1232,1136,983/full/0/native.jpg;44;ark:/12148/cgfbt97423h;2834;4221;27v;Fable: le coq et la gemme;du coq et de la pierre precieuse;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97424;432;438;1112;1089;432,438,1112,1089;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f45/432,438,1112,1089/full/0/native.jpg;45;ark:/12148/cgfbt97424v;2834;4221;28;Fable: le loup et l'agneau;-;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97425;438;2150;1095;988;438,2150,1095,988;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f45/438,2150,1095,988/full/0/native.jpg;45;ark:/12148/cgfbt974256;2834;4221;28;Fable: la souris et la grenouille;du rat et de la grenoile;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97426;791;734;1158;989;791,734,1158,989;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f46/791,734,1158,989/full/0/native.jpg;46;ark:/12148/cgfbt97426j;2834;4221;28v;Fable: le chien et la brebis;du chien et de la brebis;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97427;447;430;1104;1014;447,430,1104,1014;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f47/447,430,1104,1014/full/0/native.jpg;47;ark:/12148/cgfbt97427w;2834;4221;29;Fable: le chien et le reflet;-;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97428;447;1908;1098;974;447,1908,1098,974;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f47/447,1908,1098,974/full/0/native.jpg;47;ark:/12148/cgfbt974287;2834;4221;29;Fable : la part du lion;du lyon de la vache de la chievre et de la brebis;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97429;817;1038;1117;981;817,1038,1117,981;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f48/817,1038,1117,981/full/0/native.jpg;48;ark:/12148/cgfbt97429k;2834;4221;29v;Fable : le Soleil qui se marie;du maulvais larron et du soleil;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97430;447;470;1098;979;447,470,1098,979;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f49/447,470,1098,979/full/0/native.jpg;49;ark:/12148/cgfbt97430s;2834;4221;30;Fable: le loup et la grue;du loup et de la grue;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97431;447;2105;1109;973;447,2105,1109,973;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f49/447,2105,1109,973/full/0/native.jpg;49;ark:/12148/cgfbt974314;2834;4221;30;Fable : la chienne qui met bas;des deux chiennes;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97432;787;1319;1132;1013;787,1319,1132,1013;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f50/787,1319,1132,1013/full/0/native.jpg;50;ark:/12148/cgfbt97432g;2834;4221;30v;Fable: le vilain et le serpent;d'un homme et d'un serpent;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97433;448;476;1105;1014;448,476,1105,1014;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f51/448,476,1105,1014/full/0/native.jpg;51;ark:/12148/cgfbt97433t;2834;4221;31;Fable: le sanglier et l'âne;du lyon et d'ung asne;-;le sanglier est remplacé par un lion dans cette version;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97434;431;2216;1139;1003;431,2216,1139,1003;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f51/431,2216,1139,1003/full/0/native.jpg;51;ark:/12148/cgfbt974345;2834;4221;31;Fable: la souris de ville et celle des champs;des deux ratz;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97435;804;2111;1087;985;804,2111,1087,985;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f52/804,2111,1087,985/full/0/native.jpg;52;ark:/12148/cgfbt97435h;2834;4221;31v;Fable: le renard et l'aigle;de l'aigle et du renart et de ses petis regnardons;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97436;429;1231;1084;1010;429,1231,1084,1010;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f53/429,1231,1084,1010/full/0/native.jpg;53;ark:/12148/cgfbt97436v;2834;4221;32;Fable: l'aigle et la limace;de l'aigle et du regnart;-;rubrique erronée;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97437;761;468;1145;981;761,468,1145,981;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f54/761,468,1145,981/full/0/native.jpg;54;ark:/12148/cgfbt974376;2834;4221;32v;Fable: le renard et le corbeau;du regnart qui parloit au corbeau;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97438;795;2222;1128;1066;795,2222,1128,1066;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f54/795,2222,1128,1066/full/0/native.jpg;54;ark:/12148/cgfbt97438j;2834;4221;32v;Fable : le lion devenu vieux;du lyon du porc sanglier de l'asne et du toreau;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97439;428;1711;1058;985;428,1711,1058,985;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f55/428,1711,1058,985/full/0/native.jpg;55;ark:/12148/cgfbt97439w;2834;4221;33;Fable: l'âne et le petit chien;de l'asne et du petit chien;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97440;799;1632;1139;1077;799,1632,1139,1077;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f56/799,1632,1139,1077/full/0/native.jpg;56;ark:/12148/cgfbt974403;2834;4221;33v;Fable: le lion et la souris (ou: le rat);du lyon et du rat;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97441;389;1616;1121;1098;389,1616,1121,1098;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f57/389,1616,1121,1098/full/0/native.jpg;57;ark:/12148/cgfbt97441f;2834;4221;34;Fable : le milan malade;du millan malade et de sa mere;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97442;835;926;1124;1011;835,926,1124,1011;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f58/835,926,1124,1011/full/0/native.jpg;58;ark:/12148/cgfbt97442s;2834;4221;34v;Fable: l'hirondelle et les oiseaux;de l'arrondelle et des aultres oyseaulx;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97443;875;2482;1130;994;875,2482,1130,994;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f60/875,2482,1130,994/full/0/native.jpg;60;ark:/12148/cgfbt974434;2834;4221;35v;Fable : les grenouilles qui demandent un roi;des grenoilles et de jupiter;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97444;445;2476;1125;1002;445,2476,1125,1002;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f61/445,2476,1125,1002/full/0/native.jpg;61;ark:/12148/cgfbt97444g;2834;4221;36;Fable: les colombes et le milan;des coulombes du millan et de l'esparvier;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97445;789;931;1169;1004;789,931,1169,1004;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f62/789,931,1169,1004/full/0/native.jpg;62;ark:/12148/cgfbt97445t;2834;4221;36v;Fable: le chien et le larron;du larron et du chien;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
97446;405;1615;1120;996;405,1615,1120,996;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f63/405,1615,1120,996/full/0/native.jpg;63;ark:/12148/cgfbt974465;2834;4221;43;Fable: la grenouille et le bœuf;du beuf et de la grenoille;-;0;0;0;Julien Macho, Ésope;15;XVe siècle;fin;Fin;0;France;0;Mss;Smith-Lesouëf;68;0;0;0;0
60106;398;195;2317;3945;398,195,2317,3945;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f11/398,195,2317,3945/full/0/native.jpg;11;ark:/12148/cgfbt60106s;1718;2383;4;Armes de Julien Regin;-;julian regin / utrique vite / devise: in manibus tuis sortes me(ae);0;c;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Latin;757;0;0;0;0
60107;587;318;2326;3787;587,318,2326,3787;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f22/587,318,2326,3787/full/0/native.jpg;22;ark:/12148/cgfbt601074;1718;2383;9v;Armes d'Anne Regin;-;anna regin / verbum domini manet in eternum;0;c;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Latin;757;0;0;0;0
60108;146;66;2752;3291;146,66,2752,3291;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f51/146,66,2752,3291/full/0/native.jpg;51;ark:/12148/cgfbt60108g;1718;2384;24;Création : lumière;die dominica ad matutinas trinitatis;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60109;1595;1162;889;934;1595,1162,889,934;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f54/1595,1162,889,934/full/0/native.jpg;54;ark:/12148/cgfbt60109t;1718;2384;25v;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60110;282;277;2802;3744;282,277,2802,3744;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f54/282,277,2802,3744/full/0/native.jpg;54;ark:/12148/cgfbt601101;1718;2384;25v;Encadrement;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60111;133;137;2752;3243;133,137,2752,3243;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f59/133,137,2752,3243/full/0/native.jpg;59;ark:/12148/cgfbt60111c;1718;2384;28;Création : ciel;die lune ad vesperas pro defunctis;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60112;1630;1762;903;727;1630,1762,903,727;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f64/1630,1762,903,727/full/0/native.jpg;64;ark:/12148/cgfbt60112q;1718;2384;30v;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60113;156;160;2751;3280;156,160,2751,3280;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f77/156,160,2751,3280/full/0/native.jpg;77;ark:/12148/cgfbt601132;1718;2384;37;Création : végétation;die martis ad matutinas de spiritu sancto;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60114;542;2447;780;763;542,2447,780,763;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f80/542,2447,780,763/full/0/native.jpg;80;ark:/12148/cgfbt60114d;1718;2384;38v;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60115;235;2061;831;755;235,2061,831,755;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f83/235,2061,831,755/full/0/native.jpg;83;ark:/12148/cgfbt60115r;1718;2384;40;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60116;133;111;2745;3309;133,111,2745,3309;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f85/133,111,2745,3309/full/0/native.jpg;85;ark:/12148/cgfbt601163;1718;2384;41;Création : astres;die mercurii ad matutinas omnium sanctorum;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
